SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
517372,GUJ.INTRUX  ,X ,Q,79.50,79.50,78.55,78.55,78.55,79.85,2,2074,163862.00,
517380,IGARSHI MOT ,B ,Q,516.75,519.15,498.00,511.15,513.40,513.15,166,1663,841363.00,
517385,SYMPHONY    ,A ,Q,1227.80,1227.80,1200.00,1212.55,1210.00,1202.75,253,1201,1456139.00,
517411,SHYAM TELEC.,B ,Q,8.36,8.36,8.36,8.36,8.36,8.80,1,1,8.00,
517415,LEE&NEE SOFT,XT,Q,1.59,1.62,1.59,1.62,1.62,1.59,8,3018,4810.00,
517417,PATEL AIRTEM,X ,Q,111.00,111.00,110.80,110.80,110.80,110.30,3,101,11200.00,
517421,BFLYGANDHI  ,B ,Q,231.50,234.70,220.00,228.60,234.70,238.30,158,2164,491837.00,
517429,ATHENAGLO   ,X ,Q,30.75,33.80,30.75,33.80,33.80,32.30,7,584,18550.00,
517447,R.S.SOFTWARE,B ,Q,29.90,30.20,28.55,29.80,29.90,29.85,27,2198,65063.00,
517449,MAGNA ELECTR,X ,Q,175.00,185.00,175.00,175.55,175.10,181.60,74,11847,2089602.00,
517463,LINAKS MICRO,XT,Q,0.69,0.69,0.69,0.69,0.69,0.69,1,200,138.00,
517467,MARSONS     ,XT,Q,1.20,1.20,1.20,1.20,1.20,1.20,1,196,235.00,
517477,ELNET TECH. ,X ,Q,100.50,101.00,100.50,101.00,101.00,100.05,5,250,25175.00,
517494,ACCEL       ,X ,Q,7.33,7.33,7.33,7.33,7.33,6.99,10,1878,13765.00,
517498,WEBELSOLAR  ,B ,Q,24.30,25.30,24.00,25.00,25.15,24.10,147,13696,342685.00,
517500,ROTO PUMPS  ,X ,Q,94.10,97.10,94.10,94.25,94.15,95.95,73,4071,384080.00,
517506,TTK PRESTIGE,A ,Q,7775.85,8040.25,7701.00,7783.65,7783.65,7732.70,161,300,2374248.00,
517514,DHINDIA     ,X ,Q,15.85,15.85,13.70,15.80,15.80,15.00,6,6,92.00,
517518,LEEL        ,B ,Q,28.50,28.50,25.90,25.95,25.90,28.75,315,34945,926251.00,
517522,RAJ GLO WIR ,X ,Q,663.05,670.00,651.10,658.85,658.85,678.90,57,1428,943702.00,
517530,SURANATP    ,B ,Q,4.35,4.40,4.35,4.40,4.40,4.44,2,2005,8722.00,
517536,ONWARD TECHN,B ,Q,59.20,59.25,58.00,58.60,58.95,59.15,10,1405,82398.00,
517544,CENTUM ELEC ,B ,Q,383.20,391.70,377.85,387.00,387.00,381.15,14,2004,771302.00,
517548,STARLITE COM,X ,Q,19.30,21.50,19.25,19.85,19.90,21.25,110,19103,386096.00,
517554,NHCFOODS    ,X ,Q,5.20,5.20,4.76,5.00,5.00,5.00,8,462,2338.00,
517556,PVP VENT LTD,B ,Q,3.68,3.79,3.43,3.61,3.70,3.61,41,41497,147752.00,
517562,TRIGYN TECH ,B ,Q,72.70,72.75,70.00,71.35,71.20,71.60,105,5070,360269.00,
517569,KEI INDUST. ,A ,Q,368.15,375.00,358.50,371.00,369.10,366.70,1316,23882,8741857.00,
517571,IMPPOWERS   ,B ,Q,39.90,41.70,38.55,39.90,41.70,40.05,5,604,24102.00,
518011,KEERTHI     ,XT,Q,65.30,65.30,65.30,65.30,65.30,65.35,2,100,6530.00,
518029,GUJ.SIDH.CEM,B ,Q,23.75,23.75,22.55,22.70,22.75,23.20,47,12369,282861.00,
518075,SURAJ PRODUC,XT,Q,23.50,23.55,23.00,23.30,23.00,23.50,4,201,4685.00,
519003,MODINATURAL ,X ,Q,71.30,71.30,71.30,71.30,71.30,71.30,2,325,23172.00,
519031,SHAH FOOD(P),X ,Q,82.35,86.60,82.35,86.60,86.60,86.65,4,142,11995.00,
519105,AVT NATURAL ,B ,Q,23.75,23.75,22.40,22.85,22.60,23.65,37,5516,128148.00,
519126,HIND.FOODS  ,X ,Q,342.00,360.00,342.00,354.55,355.00,342.00,51,2316,806319.00,
519136,NAHAR INDUST,B ,Q,47.90,47.90,47.90,47.90,47.90,48.40,2,3000,143700.00,
519156,VADILAL IND ,B ,Q,477.10,488.30,477.10,487.85,487.85,483.45,77,706,341086.00,
519183,ADF FOODS LT,B ,Q,234.00,235.00,228.35,230.70,228.35,235.15,47,1689,392155.00,
519216,AJANTA SOYA ,X ,Q,20.00,20.85,18.80,20.00,20.00,20.05,18,1052,20077.00,
519224,WILLIAM.MAGO,B ,Q,50.00,50.00,50.00,50.00,50.00,51.85,3,61,3050.00,
519230,RICHIRICH   ,XT,Q,3.05,3.05,3.05,3.05,3.05,2.93,1,200,610.00,
519248,JVL AGRO    ,Z ,Q,4.88,4.88,4.49,4.49,4.49,4.72,15,5066,22927.00,
519260,SANWARIA    ,B ,Q,9.50,9.50,8.92,8.99,8.99,9.42,335,202694,1827290.00,
519262,PRIMA AGRO L,XT,Q,11.75,12.97,11.75,12.97,12.97,12.36,3,480,5859.00,
519285,TARAI FOODS ,XT,Q,3.04,3.04,3.04,3.04,3.04,2.90,4,1310,3982.00,
519287,MODERN DAIRI,XT,Q,4.30,4.74,4.30,4.30,4.30,4.52,7,2512,11241.00,
519295,BAMBINO AGRO,X ,Q,189.95,189.95,180.00,182.00,182.00,188.90,9,3368,621959.00,
519307,VIKAS WSP   ,X ,Q,10.60,11.60,10.60,10.87,10.87,11.01,317,339888,3772802.00,
519359,POONA DAL   ,X ,Q,26.05,29.95,26.05,27.20,27.50,28.95,44,3317,91266.00,
519367,TRANSGL.FOOD,X ,Q,3.88,3.88,3.88,3.88,3.88,3.88,2,10,38.00,
519383,ANIK INDS   ,B ,Q,15.20,18.95,14.60,16.45,16.30,17.00,28,2109,35439.00,
519421,KSE LIMITED ,XT,Q,1500.00,1500.00,1440.00,1458.05,1484.95,1506.70,88,775,1135528.00,
519455,NARBADA     ,X ,Q,30.00,30.15,30.00,30.15,30.15,28.75,2,200,6015.00,
519457,VIRAT CRANE ,X ,Q,29.00,30.00,26.00,27.95,27.20,28.00,22,1127,32250.00,
519475,CHORDIA FOOD,XT,Q,184.40,185.00,184.40,185.00,185.00,184.60,9,288,53208.00,
519483,TAI INDUST. ,XT,Q,14.56,14.56,14.56,14.56,14.56,14.85,1,10,145.00,
519491,OCEAN AGRO  ,X ,Q,21.45,21.45,20.60,20.65,20.60,21.45,3,3258,67483.00,
519494,N K INDUST. ,B ,Q,47.50,47.50,45.00,45.00,45.00,48.00,4,2151,101995.00,
519506,NCC BLUE WAT,P ,Q,7.60,7.60,7.60,7.60,7.60,7.46,4,1500,11400.00,
519552,HERITGFOOD  ,B ,Q,492.00,497.10,482.60,492.35,491.95,491.75,46,307,150789.00,
519560,NEHA INTER. ,XT,Q,4.45,4.45,4.08,4.08,4.10,4.28,6,1906,7794.00,
519566,SIMRAN FARMS,X ,Q,55.00,55.05,52.00,52.65,52.55,56.00,42,6843,368813.00,
519588,DFM FOODS   ,B ,Q,210.80,210.80,202.00,202.00,202.00,201.70,5,62,12615.00,
519600,CCL PRODUCTS,A ,Q,272.30,272.55,267.00,267.60,267.30,270.40,156,2663,717157.00,
519602,KELLTONTEC  ,T ,Q,43.95,43.95,40.80,41.80,41.00,42.90,69,7126,295649.00,
519612,MAHAAN FOODS,X ,Q,14.00,14.00,14.00,14.00,14.00,14.25,1,5,70.00,
520008,RICO AUTO   ,B ,Q,65.75,65.75,62.90,65.15,65.15,65.40,179,27923,1788638.00,
520021,OMAX AUTOS. ,B ,Q,84.00,84.00,81.00,82.85,82.85,83.40,6,210,17277.00,
520043,MUNJAL SHOWA,B ,Q,171.80,171.80,168.35,169.85,168.65,171.10,51,2306,390126.00,
520051,JAMNA AUTO  ,B ,Q,57.05,57.15,54.45,54.95,54.65,57.20,636,94209,5190726.00,
520056,SUNDAR.CLAY ,A ,Q,2950.00,2950.00,2835.00,2855.05,2855.05,2948.05,90,319,919058.00,
520057,JTEKTINDIA  ,B ,Q,97.85,98.55,96.00,97.10,96.45,99.40,48,5900,570706.00,
520059,MUNAUTO     ,B ,Q,60.00,60.00,54.15,55.75,55.70,59.15,393,24607,1386708.00,
520066,JAYBH.MARUTI,B ,Q,288.40,288.40,260.75,265.50,265.50,289.70,469,8515,2290624.00,
520073,RACLGEAR    ,X ,Q,62.75,62.75,59.10,60.70,60.70,62.30,27,3275,196472.00,
520075,SAMKRG PIST.,X ,Q,174.05,176.90,171.10,173.25,171.10,178.50,42,1074,186833.00,
520077,AMTEK AUTO  ,Z ,Q,3.00,3.10,2.82,2.82,2.82,2.96,112,79496,232717.00,
520086,SICAL LOG   ,B ,Q,131.10,131.10,126.20,127.35,126.20,133.25,23,508,65466.00,
520111,RATNAMNI MET,B ,Q,861.20,875.00,853.45,871.85,871.85,877.10,181,2441,2116498.00,
520113,VESUVIUS IND,B ,Q,1131.00,1131.00,1095.10,1107.90,1107.05,1140.00,24,33,36666.00,
520119,AUTOMOTIVE S,B ,Q,53.35,55.40,53.35,54.25,54.25,55.30,13,883,47910.00,
520123,ABC INDIA   ,X ,Q,53.00,56.00,49.90,50.00,50.00,54.00,35,1593,86455.00,
520139,JAGSON AIRLI,XT,Q,0.96,0.96,0.96,0.96,0.96,0.97,1,7,6.00,
520141,SIBAR AUTO  ,X ,Q,27.70,29.00,27.70,29.00,29.00,27.70,5,1001,27729.00,
520151,SHREY SH LOG,B ,Q,200.00,200.00,199.00,199.00,199.00,201.95,8,164,32671.00,
520155,STARLOG     ,X ,Q,20.00,20.00,20.00,20.00,20.00,20.85,1,2,40.00,
521005,INDOVATION  ,XT,Q,8.04,8.05,8.04,8.05,8.05,8.04,2,10,80.00,
521016,INDO COUNT  ,A ,Q,46.80,46.80,41.90,42.20,42.50,43.80,388,16200,691760.00,
521018,MARAL OVERS ,B ,Q,27.20,27.50,26.30,27.40,27.40,27.20,11,4664,127533.00,
521030,NAKODA      ,Z ,Q,0.19,0.19,0.19,0.19,0.19,0.19,2,10275,1952.00,
521034,SOMA TEXTILE,B ,Q,4.08,4.08,3.99,3.99,3.99,3.96,6,6071,24513.00,
521062,OCTAVE      ,X ,Q,0.80,0.80,0.80,0.80,0.80,0.80,1,700,560.00,
521064,TRIDENT     ,A ,Q,67.30,67.30,64.50,64.90,64.50,65.35,192,19956,1297584.00,
521070,ALOK INDS.  ,T ,Q,3.94,3.95,3.61,3.61,3.61,3.80,264,481544,1754740.00,
521097,AMARJOTHI SP,X ,Q,102.00,102.00,93.00,94.15,94.15,95.75,82,3886,368466.00,
521105,OLYMPIA IND.,X ,Q,35.55,35.55,32.50,32.50,32.50,33.90,10,350,11980.00,
521109,NAGREEKA EXP,B ,Q,22.00,22.50,22.00,22.50,22.50,23.75,3,1027,22607.00,
521113,SUDITI IND. ,X ,Q,32.05,34.95,30.85,34.70,34.70,33.15,6,1421,45052.00,
521141,ADITYA SPIN.,XT,Q,4.80,5.21,4.73,4.73,4.73,4.97,13,12785,65741.00,
521149,PRIME URBAN ,X ,Q,13.81,13.81,13.81,13.81,13.81,14.53,3,77,1063.00,
521163,ZODIAC CLOTH,B ,Q,169.00,174.00,152.05,154.90,154.00,159.95,130,1600,257181.00,
521167,FRONT BUSS  ,XT,Q,6.86,6.86,6.86,6.86,6.86,7.22,3,500,3430.00,
521176,GANGOTRI TEX,Z ,Q,1.86,1.86,1.86,1.86,1.86,1.78,9,11242,20910.00,
521180,SUPER SPIN. ,B ,Q,6.60,6.60,6.34,6.40,6.40,6.67,19,10158,64969.00,
521194,SIL INVEST  ,B ,Q,214.70,214.70,196.05,197.85,199.00,196.60,19,1142,225371.00,
521206,SAMTEX FASH.,XT,Q,1.66,1.80,1.66,1.68,1.79,1.74,41,35033,60080.00,
521220,DAMOINDUS   ,B ,Q,43.30,43.85,42.65,43.15,43.15,44.50,9,1805,77989.00,
521234,SRI NACHAMAI,X ,Q,16.47,16.47,15.00,15.00,15.00,15.69,7,1096,16477.00,
521238,KDL         ,X ,Q,18.05,18.95,18.05,18.90,18.95,19.00,2,525,9926.00,
521240,SAMBANDAM SP,X ,Q,99.90,100.00,88.00,94.70,90.55,92.00,8,316,29779.00,
521248,KITEX GARMEN,B ,Q,99.20,104.45,99.20,101.00,100.50,102.50,76,3818,385215.00,
522001,CRANEX LTD. ,X ,Q,14.00,14.00,13.50,13.50,13.50,14.02,5,1940,26385.00,
522004,BATLIBOI LTD,X ,Q,14.15,14.50,14.05,14.14,14.05,14.15,19,4119,58291.00,
522005,AUSTIN ENGG.,X ,Q,64.55,64.55,64.55,64.55,64.55,68.40,3,47,3033.00,
522014,UNITED DRILL,X ,Q,136.00,136.00,126.00,130.20,126.00,135.85,47,7228,958376.00,
522017,FLUIDOMAT   ,X ,Q,120.85,120.85,118.00,118.05,118.05,120.70,9,200,23816.00,
522029,WINDSOR MACH,B ,Q,59.00,61.55,58.70,60.05,60.10,60.80,128,61845,3718690.00,
522034,SHANTHI GEAR,B ,Q,130.00,130.00,122.95,125.50,125.50,123.70,53,1322,164660.00,
522064,HONDA SIEL  ,B ,Q,1091.00,1102.10,1080.00,1102.10,1102.10,1089.05,16,178,193684.00,
522073,HITECHGEAR  ,B ,Q,321.80,324.90,300.00,305.05,307.80,310.05,74,5067,1597632.00,
522074,ELGI EQUIP  ,A ,Q,237.50,240.50,236.75,238.05,238.05,240.00,40,232,55283.00,
522091,UV DER HORST,XT,Q,35.50,35.50,35.50,35.50,35.50,35.50,1,100,3550.00,
522101,KILBURN ENGG,X ,Q,55.00,55.00,48.05,50.55,54.00,50.85,45,10526,533395.00,
522105,BIRLA PRETEC,X ,Q,16.15,16.70,16.15,16.55,16.60,15.95,443,235890,3886140.00,
522108,YUKEN INDIA ,B ,Q,619.00,619.00,596.00,598.90,598.90,598.20,253,9608,5787733.00,
522113,TIMKEN (I)  ,B ,Q,566.80,576.75,555.10,570.80,570.50,565.80,69,719,404752.00,
522122,VOITH PAPER ,XT,Q,800.00,800.00,787.50,787.50,787.50,790.00,8,173,136943.00,
522134,ARTSON ENG  ,X ,Q,46.95,46.95,38.00,38.90,38.90,43.40,62,12876,517411.00,
522152,SOLITAIR MC ,X ,Q,41.50,42.40,41.50,42.25,42.20,42.95,8,641,26837.00,
522163,DIAMONPOWER ,Z ,Q,1.45,1.45,1.36,1.36,1.36,1.43,11,3901,5323.00,
522165,INDSIL HYD  ,X ,Q,68.20,71.90,68.20,71.50,71.50,71.00,12,634,44921.00,
522183,ITL INDUSTRS,X ,Q,164.95,165.00,162.00,164.75,162.00,162.00,6,132,21774.00,
522195,FRONTIER SPR,X ,Q,144.70,157.35,144.70,150.05,150.05,151.05,15,494,76167.00,
522205,PRAJ IND.LTD,B ,Q,128.00,128.40,120.00,121.25,121.25,128.55,3457,301122,37331795.00,
522207,RASANDIK ENG,X ,Q,128.90,133.00,119.00,119.95,119.00,122.85,14,2514,328500.00,
522215,SWISS GLASS ,X ,Q,170.00,170.00,164.00,164.80,164.80,170.00,28,2673,443216.00,
522217,GUJ APOIND  ,B ,Q,159.50,159.50,150.30,156.90,156.90,155.45,4,44,6643.00,
522229,TANEJA AERO.,X ,Q,30.50,30.50,29.50,30.00,30.00,29.75,21,4956,146940.00,
522231,CONART ENG. ,X ,Q,23.35,23.65,23.35,23.65,23.65,25.75,3,29,678.00,
522241,M.M.FORGINGS,B ,Q,488.35,497.55,488.35,495.10,495.10,495.70,5,37,18301.00,
522249,MAYUR UNIQ. ,B ,Q,376.15,377.95,365.95,370.35,367.10,377.45,75,873,322660.00,
522251,CENLUB INDUS,X ,Q,79.00,79.00,71.00,73.85,73.85,75.90,108,6268,456005.00,
522257,RAJOO ENGIN.,X ,Q,27.50,28.40,27.40,27.60,27.55,28.25,66,8089,224680.00,
522261,DOLPHIN OFF.,B ,Q,44.00,44.05,40.95,41.80,41.60,44.40,209,14124,596685.00,
522263,JMC PROJECTS,B ,Q,91.25,94.10,89.45,93.85,94.05,92.70,223,6875,631717.00,
522275,GET&D       ,A ,Q,293.60,293.60,290.00,292.05,290.00,295.70,27,473,138305.00,
522281,RAM RAT.WIRE,X ,Q,118.00,119.90,110.15,113.60,111.00,118.45,98,5051,579089.00,
522285,JAY NECO IND,T ,Q,4.70,4.89,4.48,4.55,4.55,4.71,47,24401,111328.00,
522287,KALPA.POWER ,A ,Q,365.95,373.00,343.30,365.40,365.50,368.15,246,2983,1076319.00,
522292,CHANDNI TE  ,X ,Q,35.15,35.15,35.15,35.15,35.15,37.00,1,1,35.00,
522294,T & I GLOBAL,X ,Q,90.00,95.70,90.00,90.10,90.05,92.00,27,5616,511596.00,
522295,CONTROL PRNT,B ,Q,260.00,260.00,252.00,257.30,259.40,250.75,23,330,84129.00,
523007,ANSAL BUILD.,X ,Q,53.85,53.85,46.10,47.90,47.80,49.90,33,836,39976.00,
523011,WEIZMANN LTD,B ,Q,40.80,40.80,40.75,40.75,40.75,42.85,2,150,6115.00,
523019,B.N.RATHI SE,X ,Q,24.00,24.50,24.00,24.50,24.50,24.00,8,348,8356.00,
523021,RISHITECH   ,X ,Q,38.40,41.75,36.15,36.20,36.20,39.00,22,1549,58042.00,
523023,SINCLAIR HOT,X ,Q,330.00,336.00,330.00,331.45,330.10,333.25,21,767,254117.00,
523025,SAFARI IND. ,B ,Q,770.00,796.00,761.25,790.30,792.75,780.85,218,5167,4082794.00,
523100,COSMO FERR. ,X ,Q,16.50,17.85,16.50,17.75,17.50,17.00,12,1440,25277.00,
523116,SANCO TRANS ,X ,Q,238.00,238.00,238.00,238.00,238.00,229.45,1,1,238.00,
523127,EIH ASSO.HOT,B ,Q,367.85,367.85,332.00,337.65,339.00,335.25,8,21,7359.00,
523144,MEDI CAPS   ,X ,Q,13.70,13.91,13.00,13.70,13.70,13.92,15,631,8656.00,
523160,MORGAN CRU  ,X ,Q,1448.00,1470.00,1402.00,1407.10,1407.10,1446.25,13,250,358158.00,
523204,ABAN OFFSHO ,B ,Q,67.50,67.50,60.75,63.80,63.90,66.65,1317,108157,6911760.00,
523207,KOKUYOCMLN  ,B ,Q,96.50,96.55,93.80,94.45,94.00,96.50,67,5840,553339.00,
523229,BHARAT SEATS,X ,Q,90.00,90.25,88.00,89.25,88.70,90.65,87,4378,389645.00,
523248,MACHINO PLAS,X ,Q,128.05,128.05,128.00,128.00,128.00,135.95,5,155,19845.00,
523260,PEARL POLYME,B ,Q,12.98,12.98,11.80,12.50,12.50,12.98,14,4501,55171.00,
523261,VENKEY'S (I),A ,Q,2348.00,2510.00,2317.25,2433.40,2433.40,2362.25,4005,24103,58482212.00,
523269,ADVANI HOTEL,B ,Q,71.00,71.00,69.10,69.10,69.10,70.90,3,373,26442.00,
523277,G.V.FILMS   ,X ,Q,0.50,0.56,0.44,0.45,0.48,0.51,103,185215,85625.00,
523283,SUPER HOUSE ,B ,Q,124.90,125.00,120.15,123.00,123.00,123.40,9,251,30544.00,
523301,TCPL PACK   ,B ,Q,439.80,439.80,412.20,424.00,424.00,415.10,9,2012,852057.00,
523319,BALMER LAWRI,B ,Q,199.00,199.00,183.85,184.65,185.00,187.00,129,4315,810421.00,
523323,KOVAI MEDI. ,B ,Q,690.15,715.00,690.00,694.50,690.00,690.15,46,1132,788000.00,
523329,ELDECO HOUS.,X ,Q,1775.90,1775.90,1600.00,1751.45,1750.00,1775.90,43,592,1018609.00,
523367,DCMSHRIRAM  ,A ,Q,335.15,338.00,326.90,334.95,337.75,335.75,315,4350,1446030.00,
523369,DCM SHR.IND ,X ,Q,182.85,182.85,164.95,166.50,166.30,182.80,241,16316,2734273.00,
523371,MAWANA SUGAR,B ,Q,40.00,40.00,38.70,39.10,39.00,40.60,38,2102,82390.00,
523373,MINI DIAMOND,XT,Q,4.04,4.04,4.04,4.04,4.04,4.25,1,500,2020.00,
523385,NILKAMAL L  ,A ,Q,1345.00,1348.00,1316.00,1321.30,1320.50,1338.90,139,676,896124.00,
523391,NAHAR POLY  ,B ,Q,37.00,38.50,36.85,37.75,37.90,36.30,8,4124,154784.00,
523395,3M INDIA LTD,A ,Q,21400.00,21400.00,20350.00,20606.70,20461.00,20272.35,52,190,3915421.00,
523398,JCHAC       ,B ,Q,1783.85,1800.00,1760.30,1767.30,1800.00,1781.95,13,20074,35730884.00,
523405,JM FINANCIAL,A ,Q,78.15,78.15,75.00,76.85,77.10,79.75,454,45319,3475872.00,
523411,ADCINDIA    ,X ,Q,194.05,203.00,194.00,199.60,200.00,194.75,17,1054,207231.00,
523445,REL INDL INF,B ,Q,312.70,312.70,297.10,301.40,301.40,311.25,1140,42227,12826917.00,
523449,SHARP INDIA ,XT,Q,33.35,33.35,31.70,31.90,32.00,33.35,5,320,10220.00,
523457,LINDEINDIA  ,A ,Q,460.00,460.00,422.55,424.10,424.10,457.85,1568,36006,15638688.00,
523465,IND.BANK HSG,B ,Q,26.40,28.20,26.40,28.00,28.20,28.50,4,230,6280.00,
523467,JAIMATA GLAS,X ,Q,0.36,0.36,0.36,0.36,0.36,0.37,19,9458,3404.00,
523475,LOTUS CHOC  ,X ,Q,23.50,24.70,23.50,24.70,24.70,24.70,4,106,2497.00,
523483,PACIFIC IND.,X ,Q,122.70,122.70,122.70,122.70,122.70,128.00,1,1,122.00,
523489,CMM HOSPITAL,X ,Q,12.31,12.31,12.31,12.31,12.31,12.85,3,600,7386.00,
523523,RAINBOW PAP.,T ,Q,1.04,1.04,1.04,1.04,1.04,1.09,6,13400,13936.00,
523537,APM INDUS.  ,X ,Q,43.00,44.00,41.05,41.60,41.60,41.50,17,1347,57857.00,
523539,PRECISION WR,B ,Q,208.30,215.00,205.15,211.65,208.05,211.55,24,2998,628832.00,
523550,KRYPTON IND ,X ,Q,11.36,12.00,10.15,10.50,11.40,11.43,27,2421,26215.00,
523558,NETWORK LTD.,XT,Q,2.60,2.60,2.60,2.60,2.60,2.60,1,40,104.00,
523566,MARTIN BURN ,XT,Q,44.75,44.75,44.25,44.50,44.50,44.40,14,2156,95548.00,
523574,FEL         ,B ,Q,37.65,39.00,36.90,37.80,37.65,37.65,254,48443,1841989.00,
523586,IND.TONERS  ,X ,Q,135.00,135.00,126.65,126.80,128.90,130.75,26,715,92129.00,
523598,SHIPP.CORPN ,A ,Q,40.35,40.75,39.10,39.50,39.50,40.35,1065,120877,4810191.00,
523606,SIKA INTER. ,X ,Q,148.50,148.50,143.05,147.90,147.90,142.50,4,23,3305.00,
523610,ITI LTD.    ,B ,Q,99.30,99.30,95.10,95.55,95.15,99.45,1624,211065,20271087.00,
523618,DREDGING COR,B ,Q,409.90,409.90,384.15,392.35,392.35,406.60,856,23835,9440398.00,
523628,PODDAR      ,B ,Q,499.90,500.00,481.00,482.00,482.00,485.00,33,3081,1524631.00,
523630,NATIONAL FER,B ,Q,35.90,36.40,35.15,35.50,35.50,35.10,794,162666,5777598.00,
523638,IP RINGS LTD,X ,Q,105.90,105.90,104.00,104.00,104.00,105.75,4,164,17080.00,
523642,PI INDUS.LTD,A ,Q,849.95,849.95,832.00,836.40,832.00,848.40,41,167,140063.00,
523648,PLASTIBLEND ,B ,Q,172.50,178.70,171.00,174.10,172.05,178.00,30,5076,892265.00,
523660,WATERBASE   ,X ,Q,149.80,150.00,144.15,145.75,145.75,151.00,798,48822,7177487.00,
523672,FLEX FOODS  ,X ,Q,70.90,70.90,67.10,67.45,67.20,68.90,33,1894,129806.00,
523694,APCOTEX IND ,B ,Q,465.00,465.00,439.75,443.40,448.95,459.85,96,2700,1204572.00,
523696,FORTIS MLR  ,X ,Q,54.10,56.00,54.10,56.00,54.70,54.55,28,2146,118828.00,
523704,MASTEK LTD  ,B ,Q,415.00,421.60,405.00,409.10,409.70,414.40,629,14094,5838747.00,
523708,EIMCO ELECON,B ,Q,380.60,380.60,369.20,369.20,369.20,380.00,6,21,7981.00,
523716,ASHIANA HOU ,B ,Q,110.60,114.65,110.00,113.50,113.00,112.20,35,896,99457.00,
523724,VIJAY SHA.BU,T ,Q,6.08,6.08,6.08,6.08,6.08,6.40,4,844,5131.00,
523732,ECO BOARD IN,XT,Q,2.37,2.38,2.37,2.37,2.38,2.39,2,3000,7120.00,
523736,DVL         ,B ,Q,94.05,96.30,92.60,94.90,95.00,93.55,32,2387,227292.00,
523754,EPC INDUS.  ,X ,Q,108.25,111.50,100.60,101.40,101.40,110.20,424,22111,2303612.00,
523756,SREIINFRA   ,A ,Q,28.50,28.50,24.20,24.90,24.90,28.75,2420,1132262,29176814.00,
523768,GUJ.BOROSIL ,X ,Q,93.65,94.65,91.50,92.90,92.55,93.30,100,18504,1728343.00,
523792,MAZDA LTD   ,B ,Q,266.00,267.90,244.05,249.00,251.00,269.05,437,8381,2105501.00,
523796,VICEROY HOTE,T ,Q,2.84,2.89,2.84,2.84,2.84,2.98,9,7250,20715.00,
523828,MENON BEAR. ,B ,Q,74.85,76.50,74.45,76.00,76.20,76.45,63,1686,128029.00,
523838,SIMPLX INFRA,B ,Q,156.00,156.00,150.00,150.40,150.90,156.85,38,317,48805.00,
523840,INN.TECH.PAC,X ,Q,27.00,27.85,26.85,26.85,26.85,26.40,18,1522,41237.00,
523842,SUPER TANNER,X ,Q,3.20,3.20,2.93,3.08,3.08,3.17,14,1978,5852.00,
523850,AXTEL INDUS.,X ,Q,93.90,95.50,93.90,94.35,94.05,92.05,13,4612,433781.00,
523874,PRECI CONTNR,X ,Q,0.23,0.23,0.23,0.23,0.23,0.24,1,1000,230.00,
524000,MAGMA FIN   ,A ,Q,103.00,103.00,97.80,98.60,99.20,102.65,91,2692,268130.00,
524013,HIND.FLUROCA,B ,Q,14.05,14.05,13.95,13.95,13.95,14.65,13,1190,16621.00,
524019,KINGFA      ,B ,Q,707.75,707.80,699.95,699.95,699.95,699.75,4,6,4232.00,
524037,RAMA PHOSPH ,X ,Q,80.00,82.80,80.00,82.35,80.30,81.60,10,514,41495.00,
524051,POLYPLEX    ,B ,Q,483.45,484.25,482.05,482.20,482.05,483.40,11,263,126967.00,
524075,ALBERT DAVID,B ,Q,370.00,374.25,370.00,374.25,374.25,368.70,7,193,71799.00,
524080,HAR.LEATHER ,XT,Q,21.70,21.70,21.70,21.70,21.70,22.80,1,300,6510.00,
524084,MONSANTO (I),A ,Q,2580.00,2609.70,2562.00,2578.70,2562.00,2593.85,81,319,823906.00,
524091,ACRYCIL LTD.,X ,Q,107.10,114.70,107.00,113.90,114.50,114.00,68,5575,628862.00,
524109,KABRA EXTR  ,B ,Q,69.00,69.65,68.00,69.65,69.65,68.25,8,180,12414.00,
524129,VINYL CHEM  ,B ,Q,72.85,73.25,72.00,72.10,72.00,73.35,29,1447,105240.00,
524136,PEE CEE COSM,X ,Q,114.95,114.95,108.00,108.15,108.00,108.00,3,41,4441.00,
524164,IOL CHEM PH ,B ,Q,200.75,214.00,195.00,209.40,209.40,198.55,4426,288378,59106433.00,
524174,KESAR PETRO ,X ,Q,10.20,10.20,9.80,9.92,9.99,10.17,200,58082,576006.00,
524200,VINATI ORG. ,B ,Q,1581.35,1612.50,1576.10,1592.90,1597.00,1575.55,590,3352,5352539.00,
524202,LACTOSE(I)  ,XT,Q,43.25,43.50,43.00,43.50,43.50,43.20,5,300,12956.00,
524204,TEESTA AGRO ,XT,Q,24.45,24.45,24.45,24.45,24.45,25.70,2,270,6601.00,
524208,AARTI INDUST,A ,Q,1663.00,1719.00,1638.55,1707.10,1717.00,1628.60,1579,13002,22051768.00,
524212,WANBURY LTD ,T ,Q,17.85,17.85,17.45,17.80,17.80,17.65,4,610,10849.00,
524218,RESONANCE   ,X ,Q,21.05,21.05,21.05,21.05,21.05,23.15,2,200,4210.00,
524226,GUJ AMB EXP ,B ,Q,215.50,235.00,215.50,230.70,230.15,213.05,674,30152,6864650.00,
